IID,PGS_RECORD_ID,PRS
NA12005,PGS000016,17.201209
NA12006,PGS000016,17.28952
NA12043,PGS000016,17.15026
NA12044,PGS000016,17.029501
NA12045,PGS000016,17.215932
NA12046,PGS000016,17.162518
NA12058,PGS000016,17.034777
NA12144,PGS000016,17.010763
NA12154,PGS000016,17.096262
NA12155,PGS000016,17.095942
NA12156,PGS000016,17.295358
NA12234,PGS000016,17.11223
NA12249,PGS000016,17.021633
NA12272,PGS000016,17.217595
NA12273,PGS000016,17.096563
NA12275,PGS000016,17.211362
NA12282,PGS000016,17.123069
NA12283,PGS000016,17.127783
NA12286,PGS000016,17.112682
NA12287,PGS000016,17.17485
NA12340,PGS000016,17.105957
NA12341,PGS000016,17.209147
NA12342,PGS000016,16.969441
NA12347,PGS000016,17.266493
NA12348,PGS000016,17.0579
NA12383,PGS000016,17.237347
NA12399,PGS000016,17.213665
NA12400,PGS000016,17.397253
NA12413,PGS000016,17.080791
NA12414,PGS000016,16.953466
NA12489,PGS000016,17.109564
NA12546,PGS000016,17.097037
NA12716,PGS000016,17.237177
NA12717,PGS000016,17.26638
NA12718,PGS000016,17.207515
NA12748,PGS000016,17.299376
NA12749,PGS000016,17.16101
NA12750,PGS000016,17.147855
NA12751,PGS000016,17.192162
NA12760,PGS000016,17.121418
NA12761,PGS000016,17.151406
NA12762,PGS000016,17.136042
NA12763,PGS000016,17.227634
NA12775,PGS000016,17.265919
NA12776,PGS000016,17.160934
NA12777,PGS000016,17.176185
NA12778,PGS000016,17.2434
NA12812,PGS000016,17.2281
NA12813,PGS000016,17.011109
NA12814,PGS000016,17.175335
NA12815,PGS000016,17.115686
NA12827,PGS000016,17.292195
NA12828,PGS000016,17.367652
NA12829,PGS000016,17.39968
NA12830,PGS000016,17.249078
NA12842,PGS000016,17.157389
NA12843,PGS000016,17.125296
NA12872,PGS000016,17.247308
NA12873,PGS000016,17.102316
NA12874,PGS000016,17.34591
NA12878,PGS000016,16.994183
NA12889,PGS000016,17.198004
NA12890,PGS000016,17.38547
NA20502,PGS000016,17.109839
NA20503,PGS000016,17.151667
NA20504,PGS000016,17.017419
NA20505,PGS000016,17.276231
NA20506,PGS000016,17.026566
NA20507,PGS000016,17.028052
NA20508,PGS000016,17.121115
NA20509,PGS000016,16.871023
NA20510,PGS000016,16.993433
NA20511,PGS000016,17.150324
NA20512,PGS000016,17.0636
NA20513,PGS000016,17.160361
NA20514,PGS000016,17.191161
NA20515,PGS000016,17.027381
NA20516,PGS000016,16.991978
NA20517,PGS000016,17.129027
NA20518,PGS000016,17.08784
NA20519,PGS000016,17.130547
NA20520,PGS000016,17.216118
NA20521,PGS000016,17.133438
NA20522,PGS000016,17.361855
NA20524,PGS000016,17.087542
NA20525,PGS000016,16.924195
NA20527,PGS000016,17.006156
NA20528,PGS000016,17.109873
NA20529,PGS000016,17.141026
NA20530,PGS000016,17.069084
NA20531,PGS000016,17.251071
NA20532,PGS000016,16.882765
NA20533,PGS000016,17.209247
NA20534,PGS000016,17.193547
NA20535,PGS000016,16.978906
NA20536,PGS000016,16.921143
NA20538,PGS000016,16.936721
NA20539,PGS000016,17.104016
NA20540,PGS000016,17.321632
NA20541,PGS000016,16.988506
NA20542,PGS000016,17.242251
NA20543,PGS000016,16.980418
NA20544,PGS000016,17.227885
NA20581,PGS000016,16.967948
NA20582,PGS000016,17.291149
NA20585,PGS000016,17.028642
NA20586,PGS000016,17.114227
NA20587,PGS000016,16.888177
NA20588,PGS000016,17.038465
NA20589,PGS000016,17.16641
NA20752,PGS000016,16.955174
NA20753,PGS000016,17.084304
NA20754,PGS000016,17.191745
NA20755,PGS000016,17.00072
NA20756,PGS000016,17.179398
NA20757,PGS000016,17.061003
NA20758,PGS000016,16.971675
NA20759,PGS000016,17.066316
NA20760,PGS000016,17.037623
NA20761,PGS000016,17.086105
NA20762,PGS000016,16.999346
NA20763,PGS000016,17.142301
NA20764,PGS000016,17.166545
NA20765,PGS000016,17.053848
NA20766,PGS000016,17.144646
NA20767,PGS000016,17.018558
NA20768,PGS000016,17.373448
NA20769,PGS000016,16.993462
NA20770,PGS000016,17.037377
NA20771,PGS000016,17.122641
NA20772,PGS000016,16.906144
NA20773,PGS000016,17.253949
NA20774,PGS000016,17.024
NA20775,PGS000016,17.134917
NA20778,PGS000016,17.131592
NA20783,PGS000016,16.8821
NA20785,PGS000016,17.014268
NA20786,PGS000016,16.977116
NA20787,PGS000016,17.082996
NA20790,PGS000016,17.154024
NA20792,PGS000016,17.05298
NA20795,PGS000016,17.048754
NA20796,PGS000016,17.140291
NA20797,PGS000016,17.093308
NA20798,PGS000016,16.948694
NA20799,PGS000016,17.080266
NA20800,PGS000016,17.064791
NA20801,PGS000016,17.075108
NA20802,PGS000016,17.256077
NA20803,PGS000016,17.068681
NA20804,PGS000016,17.16541
NA20805,PGS000016,17.142212
NA20806,PGS000016,17.082002
NA20807,PGS000016,17.100113
NA20808,PGS000016,17.216136
NA20809,PGS000016,17.05926
NA20810,PGS000016,17.240352
NA20811,PGS000016,17.060673
NA20812,PGS000016,17.182611
NA20813,PGS000016,17.204386
NA20814,PGS000016,17.205391
NA20815,PGS000016,17.140454
NA20818,PGS000016,16.965753
NA20819,PGS000016,16.896395
NA20821,PGS000016,17.228906
NA20822,PGS000016,17.070964
NA20826,PGS000016,16.918744
NA20827,PGS000016,17.146055
NA20828,PGS000016,17.201911
NA20832,PGS000016,17.156956
HG00096,PGS000017,91.30144
HG00097,PGS000017,91.19577
HG00099,PGS000017,91.64371
HG00100,PGS000017,91.31654
HG00101,PGS000017,90.97981
HG00102,PGS000017,91.06342
HG00103,PGS000017,91.16909
HG00105,PGS000017,91.45748
HG00106,PGS000017,90.32004
HG00107,PGS000017,91.47854
HG00108,PGS000017,91.22425
HG00109,PGS000017,91.24515
HG00110,PGS000017,91.35804
HG00111,PGS000017,91.22412
HG00112,PGS000017,91.00846
HG00113,PGS000017,90.76496
HG00114,PGS000017,91.24652
HG00115,PGS000017,91.78379
HG00116,PGS000017,91.69245
HG00117,PGS000017,91.10651
HG00118,PGS000017,91.73292
HG00119,PGS000017,91.31988
HG00120,PGS000017,90.90774
HG00121,PGS000017,90.94896
HG00122,PGS000017,91.65561
HG00123,PGS000017,91.22108
HG00125,PGS000017,91.11593
HG00126,PGS000017,91.01857
HG00127,PGS000017,90.8262
HG00128,PGS000017,91.43067
HG00129,PGS000017,91.5414
HG00130,PGS000017,90.86977
HG00131,PGS000017,91.32379
HG00132,PGS000017,91.86184
HG00133,PGS000017,90.84929
HG00136,PGS000017,91.52654
HG00137,PGS000017,91.40996
HG00138,PGS000017,91.65516
HG00139,PGS000017,90.78773
HG00140,PGS000017,91.38376
HG00141,PGS000017,91.14568
HG00142,PGS000017,91.36804
HG00143,PGS000017,90.92092
HG00145,PGS000017,91.2731
HG00146,PGS000017,91.10413
HG00148,PGS000017,91.27375
HG00149,PGS000017,91.19853
HG00150,PGS000017,91.22659
HG00151,PGS000017,91.28833
HG00154,PGS000017,91.16276
HG00155,PGS000017,91.41228
HG00157,PGS000017,91.07559
HG00158,PGS000017,91.15224
HG00159,PGS000017,91.03816
HG00160,PGS000017,91.8576
HG00171,PGS000017,91.60042
HG00173,PGS000017,90.66476
HG00174,PGS000017,91.40026
HG00176,PGS000017,91.463
HG00177,PGS000017,91.20263
HG00178,PGS000017,91.93996
HG00179,PGS000017,91.7438
HG00180,PGS000017,91.53956
HG00181,PGS000017,91.49662
HG00182,PGS000017,91.46735
HG00183,PGS000017,91.26021
HG00185,PGS000017,91.35486
HG00186,PGS000017,91.3655
HG00187,PGS000017,91.52533
HG00188,PGS000017,91.24781
HG00189,PGS000017,91.3697
HG00190,PGS000017,91.40887
HG00231,PGS000017,91.20467
HG00232,PGS000017,91.6442
HG00233,PGS000017,91.49264
HG00234,PGS000017,91.61762
HG00235,PGS000017,91.4102
HG00236,PGS000017,91.10998
HG00237,PGS000017,91.21115
HG00238,PGS000017,91.44269
HG00239,PGS000017,90.99194
HG00240,PGS000017,91.29164
HG00242,PGS000017,91.47879
HG00243,PGS000017,91.32612
HG00244,PGS000017,91.01286
HG00245,PGS000017,90.96431
HG00246,PGS000017,90.99387
HG00250,PGS000017,91.16064
HG00251,PGS000017,91.46441
HG00252,PGS000017,91.21646
HG00253,PGS000017,91.09736
HG00254,PGS000017,91.56968
HG00255,PGS000017,91.50714
HG00256,PGS000017,91.63692
HG00257,PGS000017,91.20235
HG00258,PGS000017,91.21464
HG00259,PGS000017,91.19754
HG00260,PGS000017,90.92648
HG00261,PGS000017,91.10689
HG00262,PGS000017,90.95646
HG00263,PGS000017,91.24196
HG00264,PGS000017,91.34081
HG00265,PGS000017,90.77241
HG00266,PGS000017,91.51768
HG00267,PGS000017,91.78071
HG00268,PGS000017,91.59269
HG00269,PGS000017,91.76688
HG00271,PGS000017,91.57551
HG00272,PGS000017,91.37086
HG00273,PGS000017,91.54014
HG00274,PGS000017,91.25611
HG00275,PGS000017,91.56942
HG00276,PGS000017,91.98648
HG00277,PGS000017,91.20207
HG00278,PGS000017,91.56939
HG00280,PGS000017,91.29482
HG00281,PGS000017,91.63688
HG00282,PGS000017,91.31861
HG00284,PGS000017,90.9435
HG00285,PGS000017,91.6964
HG00288,PGS000017,91.00092
HG00290,PGS000017,91.67018
HG00304,PGS000017,91.43623
HG00306,PGS000017,91.20653
HG00308,PGS000017,91.49516
HG00309,PGS000017,91.13201
HG00310,PGS000017,91.32362
HG00311,PGS000017,91.58827
HG00313,PGS000017,91.48329
HG00315,PGS000017,91.34652
HG00318,PGS000017,91.40257
HG00319,PGS000017,91.50764
HG00320,PGS000017,91.03286
HG00321,PGS000017,91.80213
HG00323,PGS000017,91.86289
HG00324,PGS000017,91.1794
HG00325,PGS000017,91.52035
HG00326,PGS000017,91.46108
HG00327,PGS000017,91.64291
HG00328,PGS000017,91.06301
HG00329,PGS000017,91.3608
HG00330,PGS000017,91.13399
HG00331,PGS000017,91.50334
HG00332,PGS000017,91.41178
HG00334,PGS000017,91.66685
HG00335,PGS000017,91.5043
HG00336,PGS000017,91.21148
HG00337,PGS000017,91.52187
HG00338,PGS000017,91.75407
HG00339,PGS000017,91.20218
HG00341,PGS000017,91.46757
HG00342,PGS000017,91.00928
HG00343,PGS000017,91.51273
HG00344,PGS000017,91.60688
HG00345,PGS000017,91.63036
HG00346,PGS000017,90.88733
HG00349,PGS000017,91.18679
HG00350,PGS000017,91.80874
HG00351,PGS000017,91.53822
HG00353,PGS000017,91.49979
HG00355,PGS000017,91.56234
HG00356,PGS000017,90.862
HG00357,PGS000017,91.30476
HG00358,PGS000017,91.63134
HG00360,PGS000017,91.40788
HG00361,PGS000017,91.7532
HG00362,PGS000017,91.30773
HG00364,PGS000017,91.6466
HG00365,PGS000017,91.4258
HG00366,PGS000017,91.38041
HG00367,PGS000017,91.88125
HG00368,PGS000017,91.44035
HG00369,PGS000017,91.96797
HG00371,PGS000017,91.51546
HG00372,PGS000017,91.5775
HG00373,PGS000017,91.53149
HG00375,PGS000017,91.46874
HG00376,PGS000017,91.24937
HG00378,PGS000017,91.89367
HG00379,PGS000017,90.98498
HG00380,PGS000017,91.012
HG00381,PGS000017,91.37508
HG00382,PGS000017,92.19407
HG00383,PGS000017,91.40122
HG00384,PGS000017,91.1315
HG01334,PGS000017,91.22016
HG01500,PGS000017,91.19591
HG01501,PGS000017,91.22746
HG01503,PGS000017,91.35999
HG01504,PGS000017,91.38004
HG01506,PGS000017,91.55075
HG01507,PGS000017,90.99836
HG01509,PGS000017,90.95198
HG01510,PGS000017,91.05094
HG01512,PGS000017,91.17981
HG01513,PGS000017,91.33519
HG01515,PGS000017,91.20002
HG01516,PGS000017,90.909
HG01518,PGS000017,91.23629
HG01519,PGS000017,90.74401
HG01521,PGS000017,91.07666
HG01522,PGS000017,91.21818
HG01524,PGS000017,90.90788
HG01525,PGS000017,91.55343
HG01527,PGS000017,91.19942
HG01528,PGS000017,90.74802
HG01530,PGS000017,91.27834
HG01531,PGS000017,90.41361
HG01536,PGS000017,91.26542
HG01537,PGS000017,90.8757
HG01602,PGS000017,90.89175
HG01603,PGS000017,91.14981
HG01605,PGS000017,91.49945
HG01606,PGS000017,91.0487
HG01607,PGS000017,91.71879
HG01608,PGS000017,90.9929
HG01610,PGS000017,90.95262
HG01612,PGS000017,91.23329
HG01613,PGS000017,91.16504
HG01615,PGS000017,91.08331
HG01617,PGS000017,91.044
HG01618,PGS000017,90.87767
HG01619,PGS000017,91.2078
HG01620,PGS000017,91.51009
HG01623,PGS000017,91.40566
HG01624,PGS000017,91.08276
HG01625,PGS000017,91.82149
HG01626,PGS000017,91.113
HG01628,PGS000017,91.09017
HG01630,PGS000017,91.20988
HG01631,PGS000017,90.97069
HG01632,PGS000017,91.09036
HG01668,PGS000017,90.90142
HG01669,PGS000017,92.13077
HG01670,PGS000017,90.81853
HG01672,PGS000017,91.39378
HG01673,PGS000017,91.16299
HG01675,PGS000017,90.82245
HG01676,PGS000017,91.14953
HG01678,PGS000017,90.97502
HG01679,PGS000017,90.74568
HG01680,PGS000017,90.90336
HG01682,PGS000017,90.64863
HG01684,PGS000017,91.07482
HG01685,PGS000017,91.53562
HG01686,PGS000017,91.40193
HG01694,PGS000017,90.65284
HG01695,PGS000017,91.38706
HG01697,PGS000017,91.58663
HG01699,PGS000017,91.36346
HG01700,PGS000017,90.80649
HG01702,PGS000017,90.6565
HG01704,PGS000017,91.43771
HG01705,PGS000017,91.53457
HG01707,PGS000017,90.96943
HG01708,PGS000017,90.922
HG01709,PGS000017,91.27072
HG01710,PGS000017,91.20203
HG01746,PGS000017,90.83456
HG01747,PGS000017,91.51248
HG01756,PGS000017,91.34043
HG01757,PGS000017,90.97154
HG01761,PGS000017,91.02459
HG01762,PGS000017,90.87183
HG01765,PGS000017,90.8012
HG01766,PGS000017,90.81997
HG01767,PGS000017,91.28632
HG01768,PGS000017,91.24674
HG01770,PGS000017,91.25817
HG01771,PGS000017,91.01163
HG01773,PGS000017,91.0987
HG01775,PGS000017,91.10568
HG01776,PGS000017,91.39609
HG01777,PGS000017,91.38526
HG01779,PGS000017,90.64642
HG01781,PGS000017,91.04268
HG01783,PGS000017,90.99739
HG01784,PGS000017,91.11402
HG01785,PGS000017,90.95039
HG01786,PGS000017,91.2322
HG01789,PGS000017,90.99764
HG01790,PGS000017,91.34791
HG01791,PGS000017,91.0656
HG02215,PGS000017,91.05066
HG02219,PGS000017,90.90436
HG02220,PGS000017,90.8578
HG02221,PGS000017,91.21002
HG02223,PGS000017,91.27117
HG02224,PGS000017,90.84922
HG02230,PGS000017,90.96271
HG02231,PGS000017,90.70529
HG02232,PGS000017,91.29567
HG02233,PGS000017,91.43425
HG02235,PGS000017,90.88741
HG02236,PGS000017,91.43153
HG02238,PGS000017,90.77137
HG02239,PGS000017,91.55778
NA06984,PGS000017,91.45267
NA06985,PGS000017,91.62543
NA06986,PGS000017,90.93014
NA06989,PGS000017,91.34293
NA06994,PGS000017,91.46884
NA07000,PGS000017,90.95922
NA07037,PGS000017,91.0846
NA07048,PGS000017,90.9243
NA07051,PGS000017,91.58375
NA07056,PGS000017,90.99894
NA07347,PGS000017,91.29559
NA07357,PGS000017,91.24032
NA10847,PGS000017,91.74572
NA10851,PGS000017,90.99263
NA11829,PGS000017,90.97743
NA11830,PGS000017,91.17895
NA11831,PGS000017,91.05848
NA11832,PGS000017,91.74071
NA11840,PGS000017,91.28823
NA11843,PGS000017,91.07741
NA11881,PGS000017,91.66944
NA11892,PGS000017,91.68397
NA11893,PGS000017,91.52849
NA11894,PGS000017,91.02227
NA11918,PGS000017,91.4178
NA11919,PGS000017,91.61719
NA11920,PGS000017,90.88893
NA11930,PGS000017,91.80459
NA11931,PGS000017,91.65048
NA11932,PGS000017,91.4413
NA11933,PGS000017,91.19915
NA11992,PGS000017,91.54293
NA11994,PGS000017,91.23331
NA11995,PGS000017,91.06831
NA12003,PGS000017,91.43488
NA12004,PGS000017,91.37783
NA12005,PGS000017,91.47692
NA12006,PGS000017,91.07032
NA12043,PGS000017,91.17185
NA12044,PGS000017,91.50627
NA12045,PGS000017,91.57224
NA12046,PGS000017,90.98589
NA12058,PGS000017,91.13542
NA12144,PGS000017,91.55021
NA12154,PGS000017,90.9887
NA12155,PGS000017,90.95865
NA12156,PGS000017,91.01061
NA12234,PGS000017,90.78704
NA12249,PGS000017,91.12172
NA12272,PGS000017,91.2921
NA12273,PGS000017,91.13925
NA12275,PGS000017,91.71098
NA12282,PGS000017,91.32674
NA12283,PGS000017,91.54023
NA12286,PGS000017,91.3846
NA12287,PGS000017,91.03436
NA12340,PGS000017,91.02379
NA12341,PGS000017,91.08354
NA12342,PGS000017,91.04712
NA12347,PGS000017,90.90002
NA12348,PGS000017,91.67965
NA12383,PGS000017,91.08583
NA12399,PGS000017,90.94124
NA12400,PGS000017,91.27325
NA12413,PGS000017,91.52314
NA12414,PGS000017,91.30423
NA12489,PGS000017,91.25726
NA12546,PGS000017,91.02491
NA12716,PGS000017,91.78145
NA12717,PGS000017,91.56774
NA12718,PGS000017,91.17172
NA12748,PGS000017,91.12822
NA12749,PGS000017,91.04523
NA12750,PGS000017,91.54363
NA12751,PGS000017,90.58699
NA12760,PGS000017,91.32458
NA12761,PGS000017,91.25445
NA12762,PGS000017,91.86964
NA12763,PGS000017,90.91798
NA12775,PGS000017,91.02643
NA12776,PGS000017,91.11738
NA12777,PGS000017,90.98422
NA12778,PGS000017,90.87159
NA12812,PGS000017,91.32336
NA12813,PGS000017,91.48325
NA12814,PGS000017,91.21116
NA12815,PGS000017,91.29264
NA12827,PGS000017,91.78436
NA12828,PGS000017,91.46248
NA12829,PGS000017,91.82505
NA12830,PGS000017,91.05728
NA12842,PGS000017,91.52836
NA12843,PGS000017,91.50809
NA12872,PGS000017,91.11517
NA12873,PGS000017,91.55943
NA12874,PGS000017,91.26673
NA12878,PGS000017,91.94118
NA12889,PGS000017,90.82855
NA12890,PGS000017,90.62934
NA20502,PGS000017,91.0714
NA20503,PGS000017,91.51905
NA20504,PGS000017,90.99248
NA20505,PGS000017,91.3095
NA20506,PGS000017,91.09031
NA20507,PGS000017,90.87873
NA20508,PGS000017,91.23619
NA20509,PGS000017,90.80848
NA20510,PGS000017,91.41492
NA20511,PGS000017,91.29036
NA20512,PGS000017,91.12235
NA20513,PGS000017,90.72764
NA20514,PGS000017,91.20186
NA20515,PGS000017,90.84432
NA20516,PGS000017,90.86697
NA20517,PGS000017,90.90332
NA20518,PGS000017,91.28127
NA20519,PGS000017,91.31903
NA20520,PGS000017,91.39888
NA20521,PGS000017,91.16258
NA20522,PGS000017,90.96034
NA20524,PGS000017,90.78844
NA20525,PGS000017,91.26403
NA20527,PGS000017,91.22334
NA20528,PGS000017,91.40521
NA20529,PGS000017,90.80516
NA20530,PGS000017,91.18762
NA20531,PGS000017,91.18182
NA20532,PGS000017,90.95865
NA20533,PGS000017,91.47818
NA20534,PGS000017,91.29314
NA20535,PGS000017,91.26203
NA20536,PGS000017,90.75074
NA20538,PGS000017,90.98628
NA20539,PGS000017,91.33057
NA20540,PGS000017,91.01131
NA20541,PGS000017,90.81128
NA20542,PGS000017,91.39785
NA20543,PGS000017,91.28279
NA20544,PGS000017,91.11719
NA20581,PGS000017,91.19055
NA20582,PGS000017,91.35054
NA20585,PGS000017,91.04109
NA20586,PGS000017,91.41351
NA20587,PGS000017,91.73877
NA20588,PGS000017,91.24994
NA20589,PGS000017,91.10502
NA20752,PGS000017,91.11279
NA20753,PGS000017,90.94429
NA20754,PGS000017,90.94779
NA20755,PGS000017,90.75292
NA20756,PGS000017,91.502
NA20757,PGS000017,91.40638
NA20758,PGS000017,90.76142
NA20759,PGS000017,90.92864
NA20760,PGS000017,90.89635
NA20761,PGS000017,91.48856
NA20762,PGS000017,91.06895
NA20763,PGS000017,91.22327
NA20764,PGS000017,90.67628
NA20765,PGS000017,91.06264
NA20766,PGS000017,91.03061
NA20767,PGS000017,91.04313
NA20768,PGS000017,91.28031
NA20769,PGS000017,90.93428
NA20770,PGS000017,90.94667
NA20771,PGS000017,91.18797
NA20772,PGS000017,91.27702
NA20773,PGS000017,90.90754
NA20774,PGS000017,91.08075
NA20775,PGS000017,91.12803
NA20778,PGS000017,91.36509
NA20783,PGS000017,90.86891
NA20785,PGS000017,91.10605
NA20786,PGS000017,91.16607
NA20787,PGS000017,91.04977
NA20790,PGS000017,91.14801
NA20792,PGS000017,91.38402
NA20795,PGS000017,91.13226
NA20796,PGS000017,91.07944
NA20797,PGS000017,91.08948
NA20798,PGS000017,91.00735
NA20799,PGS000017,91.37625
NA20800,PGS000017,91.0016
NA20801,PGS000017,91.20562
NA20802,PGS000017,91.15623
NA20803,PGS000017,91.25006
NA20804,PGS000017,91.01725
NA20805,PGS000017,91.13487
NA20806,PGS000017,91.24675
NA20807,PGS000017,91.13098
NA20808,PGS000017,91.29358
NA20809,PGS000017,90.52362
NA20810,PGS000017,91.35693
NA20811,PGS000017,91.21163
NA20812,PGS000017,91.31899
NA20813,PGS000017,90.93573
NA20814,PGS000017,91.26344
NA20815,PGS000017,91.76913
NA20818,PGS000017,91.10626
NA20819,PGS000017,91.45869
NA20821,PGS000017,91.21641
NA20822,PGS000017,91.4414
NA20826,PGS000017,90.85598
NA20827,PGS000017,91.00208
NA20828,PGS000017,91.05515
NA20832,PGS000017,91.17576
HG00096,PGS000025,2.3336382
HG00097,PGS000025,1.6912072
HG00099,PGS000025,1.4650962
HG00100,PGS000025,1.7707602
HG00101,PGS000025,1.474484
HG00102,PGS000025,2.3926422
HG00103,PGS000025,1.668955
HG00105,PGS000025,1.3891822
HG00106,PGS000025,1.7160162
HG00107,PGS000025,1.996195
HG00108,PGS000025,1.4984744
HG00109,PGS000025,1.909365
HG00110,PGS000025,2.0394362
HG00111,PGS000025,1.682135
HG00112,PGS000025,2.0798592
HG00113,PGS000025,2.1401292
HG00114,PGS000025,2.5593702
HG00115,PGS000025,1.8717092
HG00116,PGS000025,1.941625
HG00117,PGS000025,1.628545
HG00118,PGS000025,2.443797
HG00119,PGS000025,1.5254812
HG00120,PGS000025,2.05316
HG00121,PGS000025,1.412944
HG00122,PGS000025,1.5693672
HG00123,PGS000025,2.5048882
HG00125,PGS000025,1.7058984
HG00126,PGS000025,1.5254814
HG00127,PGS000025,2.1640992
HG00128,PGS000025,1.7691262
HG00129,PGS000025,2.0535612
HG00130,PGS000025,1.6372034
HG00131,PGS000025,1.4817982
HG00132,PGS000025,1.8910162
HG00133,PGS000025,1.4921032
HG00136,PGS000025,1.9267342
HG00137,PGS000025,1.6395712
HG00138,PGS000025,1.334971
HG00139,PGS000025,1.9043432
HG00140,PGS000025,1.4851334
HG00141,PGS000025,2.036226
HG00142,PGS000025,2.2347392
HG00143,PGS000025,2.0185862
HG00145,PGS000025,2.0625092
HG00146,PGS000025,2.296712
HG00148,PGS000025,2.068949
HG00149,PGS000025,1.9599742
HG00150,PGS000025,2.1334912
HG00151,PGS000025,1.9272372
HG00154,PGS000025,2.375967
HG00155,PGS000025,2.2224804
HG00157,PGS000025,2.186993
HG00158,PGS000025,2.175486
HG00159,PGS000025,1.665474
HG00160,PGS000025,1.9675854
HG00171,PGS000025,2.0812442
HG00173,PGS000025,2.065352
HG00174,PGS000025,1.58846
HG00176,PGS000025,1.623043
HG00177,PGS000025,2.0650642
HG00178,PGS000025,2.040296
HG00179,PGS000025,1.698233
HG00180,PGS000025,1.6118844
HG00181,PGS000025,1.6893472
HG00182,PGS000025,1.570325
HG00183,PGS000025,2.1635222
HG00185,PGS000025,2.057349
HG00186,PGS000025,1.5785062
HG00187,PGS000025,2.09154
HG00188,PGS000025,2.3419082
HG00189,PGS000025,2.04732
HG00190,PGS000025,2.012518
HG00231,PGS000025,0.9015792
HG00232,PGS000025,2.0922702
HG00233,PGS000025,2.0156262
HG00234,PGS000025,2.0032152
HG00235,PGS000025,2.1797642
HG00236,PGS000025,2.257936
HG00237,PGS000025,1.9390572
HG00238,PGS000025,2.378391
HG00239,PGS000025,1.7786534
HG00240,PGS000025,2.2910502
HG00242,PGS000025,1.3655804
HG00243,PGS000025,1.4135104
HG00244,PGS000025,1.6751122
HG00245,PGS000025,1.9597464
HG00246,PGS000025,1.44852
HG00250,PGS000025,2.1621452
HG00251,PGS000025,1.2519212
HG00252,PGS000025,1.670268
HG00253,PGS000025,1.6004032
HG00254,PGS000025,2.165911
HG00255,PGS000025,1.9585352
HG00256,PGS000025,1.3111742
HG00257,PGS000025,2.5929124
HG00258,PGS000025,2.315729
HG00259,PGS000025,1.804186
HG00260,PGS000025,2.134657
HG00261,PGS000025,1.959746
HG00262,PGS000025,2.1608492
HG00263,PGS000025,1.831327
